scenario,cycle,mean_ba_mean,mean_ba_lo,mean_ba_hi,mean_vol_mean,mean_vol_lo,mean_vol_hi,mean_carbon_mean,mean_carbon_lo,mean_carbon_hi,total_tpa_mean,total_tpa_lo,total_tpa_hi,harvest_rate_mean,harvest_rate_lo,harvest_rate_hi,plant_rate_mean,plant_rate_lo,plant_rate_hi,gr_ratio_mean,gr_ratio_lo,gr_ratio_hi,n_sims
No_harvest,2,76.93908496869932,76.30939925938114,77.53747750729845,1454.0839492723887,1434.6784767858744,1474.08223616456,38616.32878685542,38220.23313545772,39063.78507069142,606.4804301384496,594.7896600526028,617.4864537850455,0,0,0,0,0,0,Inf,Inf,Inf,100
No_harvest,3,78.64130683966029,77.9982587665142,79.18781451737497,1566.955468092058,1546.0801091390708,1588.8331561428265,40628.98795437562,40238.77462647701,41063.77583714966,629.4931727182332,618.3838401556811,643.006578725453,0,0,0,0,0,0,Inf,Inf,Inf,100
No_harvest,4,78.90553221777658,78.21056185261097,79.49309460060087,1658.5959473693542,1633.2057236117848,1682.4171555235957,41958.5961383396,41487.27924273514,42435.699756371076,657.89974320961,640.8386356369604,677.2027668069004,0,0,0,0,0,0,Inf,Inf,Inf,100
No_harvest,5,77.95575218567971,77.20529878239068,78.69198994281386,1726.6628275393946,1698.3340127723327,1756.196191528822,42601.42175014728,42063.62787093672,43190.91687580086,702.579330124092,679.6235401422766,725.4431332123415,0,0,0,0,0,0,Inf,Inf,Inf,100
No_harvest,6,75.88808767818516,75.10485110701381,76.78810986636557,1770.417681598727,1738.91067126645,1806.3715234286042,42561.9331363749,41986.37913262359,43202.64484993789,772.6780825695854,742.5138486499241,812.9155462963258,0,0,0,0,0,0,Inf,Inf,Inf,100
No_harvest,7,73.01400584148624,72.0864576234417,73.91757224063181,1786.6483556949065,1747.95300866247,1823.980679726863,41899.2105869161,41255.17451288863,42581.752454228335,881.9534610644351,839.1915580469424,943.3818237398742,0,0,0,0,0,0,Inf,Inf,Inf,100
No_harvest,8,69.71085603111568,68.6288471353096,70.6813560906506,1784.349554489178,1740.340528574614,1826.3520477387883,40831.97691215626,40021.21638961282,41575.97921363006,1042.2191002449115,974.4057200530286,1132.9864614789349,0,0,0,0,0,0,Inf,Inf,Inf,100
No_harvest,9,66.20923916701535,65.20977403128381,67.18063986422324,1764.0486149543253,1708.0049601173732,1814.166182259285,39466.055715200506,38631.439079968695,40219.17466868227,1278.0537686022847,1169.999891951632,1428.3029076460894,0,0,0,0,0,0,Inf,Inf,Inf,100
No_harvest,10,62.570603190679876,61.572570085224356,63.56605862974361,1729.4948265035102,1668.7698825106868,1789.4623945455523,37872.042484230355,36993.04505946177,38708.94924214987,1631.329854790482,1437.0981689552582,1891.2516054497582,0,0,0,0,0,0,Inf,Inf,Inf,100
No_harvest,11,58.788362159715916,57.71233541536681,59.71797467763221,1683.640531782699,1612.0276207907878,1743.9523039821252,36085.33411453682,35166.62865876215,36934.375552069905,2167.956228900975,1838.8675288088239,2683.5497485861247,0,0,0,0,0,0,Inf,Inf,Inf,100
