"stratum","ft_group","ecoregion","owner","treatment","period","age","AGB_tonac","AGB_MgHa","Vol_m3Ha","CarbonMgHa"
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",8,40,20.449,45.8,35.9,20.6
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",9,45,24.15,54.1,46.2,24.3
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",1,5,0.221,0.5,0,0.2
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",10,50,27.675,62,56.4,27.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",11,55,30.976,69.4,66.4,31.2
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",12,60,34.025,76.3,75.7,34.3
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",13,65,36.811,82.5,84.2,37.1
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",14,70,39.335,88.2,92,39.7
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",15,75,41.605,93.3,98.9,42
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",16,80,43.634,97.8,104.9,44
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",17,85,45.438,101.9,110.2,45.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",18,90,47.037,105.4,114.8,47.4
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","harvested",19,95,48.447,108.6,118.8,48.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",2,10,8.349,18.7,9.1,8.4
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",20,100,56.049,125.6,139.4,56.5
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",21,105,57.222,128.3,143.4,57.7
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",22,110,58.302,130.7,147.1,58.8
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",23,115,59.297,132.9,150.5,59.8
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",24,120,60.211,135,153.7,60.8
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",25,125,61.053,136.9,156.6,61.6
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",26,130,61.828,138.6,159.3,62.4
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",27,135,62.54,140.2,161.7,63.1
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",28,140,63.194,141.7,164,63.8
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",29,145,63.797,143,166.1,64.4
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",3,15,12.706,28.5,16.8,12.8
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",30,150,64.35,144.3,168,64.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",4,20,16.893,37.9,25.3,17.1
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",5,25,20.865,46.8,34.3,21.1
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",6,30,24.603,55.2,43.5,24.8
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",7,35,28.103,63,52.6,28.4
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",8,40,31.369,70.3,61.6,31.6
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",9,45,34.408,77.1,70.3,34.7
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",1,5,3.941,8.8,3.1,4
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",10,50,37.231,83.5,78.6,37.6
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",11,55,39.848,89.3,86.5,40.2
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",12,60,42.271,94.8,94,42.7
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",13,65,44.512,99.8,101.1,44.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",14,70,46.584,104.4,107.8,47
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",15,75,48.497,108.7,114.1,48.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",16,80,50.262,112.7,119.9,50.7
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",17,85,51.89,116.3,125.3,52.3
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",18,90,53.391,119.7,130.4,53.9
"Northern hardwood_ME_NCZ_NIPF","Northern hardwood","ME_NCZ","NIPF","untreated",19,95,54.774,122.8,135,55.3
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",2,10,7.705,17.3,19.9,7.8
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",20,100,62.078,139.2,158.7,62.6
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",21,105,63.875,143.2,164.7,64.4
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",22,110,65.575,147,170.6,66.2
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",23,115,67.181,150.6,176.3,67.8
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",24,120,68.699,154,181.8,69.3
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",25,125,70.134,157.2,187.3,70.7
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",26,130,71.489,160.3,192.5,72.1
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",27,135,72.769,163.1,197.7,73.4
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",28,140,73.978,165.8,202.7,74.6
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",29,145,75.119,168.4,207.6,75.8
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",3,15,11.849,26.6,29.5,12
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",30,150,76.196,170.8,212.4,76.9
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",4,20,15.931,35.7,38.8,16.1
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",5,25,19.904,44.6,47.8,20.1
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",6,30,23.741,53.2,56.6,23.9
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",7,35,27.429,61.5,65.1,27.7
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",8,40,30.963,69.4,73.5,31.2
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",9,45,34.34,77,81.6,34.6
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",1,5,3.608,8.1,10.1,3.6
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",10,50,37.561,84.2,89.6,37.9
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",11,55,40.628,91.1,97.3,41
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",12,60,43.545,97.6,104.8,43.9
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",13,65,46.316,103.8,112.2,46.7
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",14,70,48.946,109.7,119.4,49.4
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",15,75,51.442,115.3,126.3,51.9
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",16,80,53.807,120.6,133.1,54.3
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",17,85,56.048,125.6,139.8,56.5
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",18,90,58.169,130.4,146.3,58.7
"Northern hardwood_ME_NCZ_Public-Other","Northern hardwood","ME_NCZ","Public-Other","untreated",19,95,60.178,134.9,152.6,60.7
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",2,10,15.313,34.3,3.9,15.4
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",20,100,58.337,130.8,144.2,58.9
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",21,105,59.383,133.1,147.2,59.9
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",22,110,60.359,135.3,149.7,60.9
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",23,115,61.271,137.4,152,61.8
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",24,120,62.124,139.3,154,62.7
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",25,125,62.92,141,155.7,63.5
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",26,130,63.665,142.7,157.1,64.2
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",27,135,64.362,144.3,158.4,64.9
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",28,140,65.014,145.7,159.5,65.6
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",29,145,65.624,147.1,160.5,66.2
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",3,15,20.228,45.3,9.9,20.4
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",30,150,66.195,148.4,161.3,66.8
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",4,20,24.489,54.9,18.1,24.7
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",5,25,28.266,63.4,28,28.5
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",6,30,31.66,71,38.8,32
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",7,35,34.736,77.9,50,35.1
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",8,40,37.54,84.2,61.2,37.9
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",9,45,40.109,89.9,71.9,40.5
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",1,5,9.365,21,0.7,9.5
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",10,50,42.471,95.2,82.1,42.8
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",11,55,44.648,100.1,91.6,45
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",12,60,46.659,104.6,100.3,47.1
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",13,65,48.52,108.8,108.3,49
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",14,70,50.246,112.6,115.4,50.7
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",15,75,51.849,116.2,121.8,52.3
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",16,80,53.338,119.6,127.4,53.8
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",17,85,54.724,122.7,132.5,55.2
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",18,90,56.014,125.6,136.9,56.5
"Northern hardwood_ME_NCZ_State","Northern hardwood","ME_NCZ","State","untreated",19,95,57.216,128.3,140.8,57.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",2,10,0.999,2.2,5.7,1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",20,100,53.1,119,125.8,53.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",21,105,53.905,120.8,129.9,54.4
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",22,110,54.581,122.4,133.6,55.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",23,115,55.149,123.6,137.1,55.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",24,120,55.624,124.7,140.3,56.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",25,125,56.022,125.6,143.3,56.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",26,130,56.354,126.3,146,56.8
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",27,135,56.632,127,148.5,57.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",28,140,56.865,127.5,150.8,57.4
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",29,145,57.058,127.9,153,57.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",3,15,3.013,6.8,11.4,3.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",30,150,57.22,128.3,154.9,57.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",4,20,6.116,13.7,18.3,6.2
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",5,25,10.035,22.5,25.8,10.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",6,30,14.44,32.4,33.7,14.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",7,35,19.031,42.7,41.9,19.2
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",8,40,23.572,52.8,50,23.8
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",9,45,27.898,62.5,58.1,28.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",1,5,0.124,0.3,1.7,0.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",10,50,31.905,71.5,65.9,32.2
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",11,55,35.538,79.7,73.5,35.9
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",12,60,38.778,86.9,80.8,39.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",13,65,41.63,93.3,87.7,42
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",14,70,44.115,98.9,94.2,44.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",15,75,46.262,103.7,100.4,46.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",16,80,48.104,107.8,106.2,48.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",17,85,49.677,111.4,111.6,50.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",18,90,51.013,114.4,116.7,51.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","harvested",19,95,52.145,116.9,121.4,52.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",2,10,5.626,12.6,23.3,5.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",20,100,46.142,103.4,119.9,46.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",21,105,46.179,103.5,123,46.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",22,110,46.205,103.6,125.9,46.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",23,115,46.223,103.6,128.6,46.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",24,120,46.236,103.6,131.3,46.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",25,125,46.245,103.7,133.8,46.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",26,130,46.251,103.7,136.1,46.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",27,135,46.256,103.7,138.4,46.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",28,140,46.259,103.7,140.6,46.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",29,145,46.261,103.7,142.6,46.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",3,15,12.363,27.7,32.2,12.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",30,150,46.263,103.7,144.6,46.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",4,20,19.461,43.6,40.4,19.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",5,25,25.834,57.9,48,26.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",6,30,31.076,69.7,55,31.4
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",7,35,35.163,78.8,61.6,35.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",8,40,38.246,85.7,67.7,38.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",9,45,40.519,90.8,73.5,40.9
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",1,5,1.086,2.4,13.1,1.1
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",10,50,42.171,94.5,79,42.5
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",11,55,43.36,97.2,84.1,43.7
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",12,60,44.209,99.1,89,44.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",13,65,44.813,100.5,93.6,45.2
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",14,70,45.241,101.4,98,45.6
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",15,75,45.544,102.1,102.2,45.9
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",16,80,45.758,102.6,106.1,46.2
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",17,85,45.908,102.9,109.8,46.3
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",18,90,46.014,103.1,113.4,46.4
"Northern hardwood_ME_NH_Industrial","Northern hardwood","ME_NH","Industrial","untreated",19,95,46.089,103.3,116.7,46.5
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",2,10,4.28,9.6,21.1,4.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",20,100,33.082,74.2,95.2,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",21,105,33.083,74.2,97.8,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",22,110,33.084,74.2,100.3,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",23,115,33.084,74.2,102.8,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",24,120,33.084,74.2,105.1,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",25,125,33.085,74.2,107.4,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",26,130,33.085,74.2,109.6,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",27,135,33.085,74.2,111.7,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",28,140,33.085,74.2,113.7,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",29,145,33.085,74.2,115.7,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",3,15,11.219,25.1,28,11.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",30,150,33.085,74.2,117.7,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",4,20,18.197,40.8,34.2,18.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",5,25,23.605,52.9,39.8,23.8
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",6,30,27.283,61.2,45,27.5
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",7,35,29.615,66.4,49.8,29.9
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",8,40,31.037,69.6,54.4,31.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",9,45,31.885,71.5,58.7,32.2
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",1,5,0.436,1,12.9,0.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",10,50,32.386,72.6,62.8,32.7
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",11,55,32.678,73.3,66.7,33
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",12,60,32.849,73.6,70.4,33.1
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",13,65,32.948,73.9,74,33.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",14,70,33.005,74,77.4,33.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",15,75,33.039,74.1,80.7,33.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",16,80,33.058,74.1,83.8,33.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",17,85,33.069,74.1,86.8,33.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",18,90,33.076,74.1,89.7,33.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","harvested",19,95,33.08,74.2,92.5,33.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",2,10,12.338,27.7,16.8,12.5
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",20,100,45.831,102.7,113.3,46.2
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",21,105,46.533,104.3,116.5,46.9
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",22,110,47.179,105.8,119.6,47.6
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",23,115,47.774,107.1,122.5,48.2
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",24,120,48.322,108.3,125.3,48.7
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",25,125,48.827,109.5,128,49.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",26,130,49.292,110.5,130.5,49.7
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",27,135,49.722,111.5,133,50.2
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",28,140,50.117,112.3,135.3,50.5
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",29,145,50.483,113.2,137.4,50.9
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",3,15,16.397,36.8,24.7,16.6
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",30,150,50.819,113.9,139.5,51.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",4,20,19.901,44.6,32.2,20.1
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",5,25,22.985,51.5,39.3,23.2
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",6,30,25.733,57.7,46.1,26
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",7,35,28.198,63.2,52.6,28.4
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",8,40,30.422,68.2,58.8,30.7
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",9,45,32.437,72.7,64.6,32.7
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",1,5,7.434,16.7,8.6,7.5
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",10,50,34.267,76.8,70.2,34.6
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",11,55,35.935,80.6,75.5,36.3
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",12,60,37.456,84,80.6,37.8
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",13,65,38.847,87.1,85.4,39.2
"Northern hardwood_ME_NH_NIPF","Northern hardwood","ME_NH","NIPF","untreated",14,70,40.12,89.9,90,40.5
