STATECD,UNITCD,COUNTYCD,PLOT,sdimax_metric_mean,sdimax_metric_median,sdimax_english_mean,sdimax_english_median,PLT_CN,CONDID,FORTYPCD,OWNGRPCD,SITECLCD
23,2,3,780,826.285738869695,844.39521417624,334.385940005926,341.71458388604,1287087086290487,1,801,40,4
23,2,3,785,1454.52611576419,1441.8208063886,588.625773873701,583.484118125854,721820196290487,2,124,40,3
23,2,3,791,999.220981817368,979.780257424746,404.370342559351,396.502961344088,606237470126144,1,805,40,3
23,2,3,802,1943.57726446849,1857.5779849871,786.53773141779,751.735061401296,721819886290487,1,124,40,5
23,2,3,803,502.561995537845,576.001022380193,203.37960270143,233.099319342542,1287087161290487,1,801,40,5
23,2,3,808,1520.60297965454,1465.40893417055,615.366129183285,593.02989377017,1287086813290487,1,124,40,4
23,2,3,826,905.770063225422,949.166127747031,366.552101498418,384.113863906984,721819877290487,1,124,40,5
23,2,3,834,1079.6920116536,1212.9409928166,436.935809551244,490.859753442582,721819762290487,2,904,40,5
23,2,3,838,632.81908398157,599.317523517772,256.092770692532,242.535171595304,606237461126144,1,809,40,6
23,2,3,842,1541.98244025705,1515.57412694551,624.018089024889,613.33102490742,721820184290487,1,801,40,4
23,2,3,850,775.846847821161,759.075487039063,313.974047118615,307.186918917695,606237815126144,1,801,40,5
23,2,3,855,980.95632719986,914.642261419335,396.978899846672,370.14255234784,721820011290487,1,121,40,4
23,2,3,858,714.90630428556,700.528918256427,289.312286693584,283.493965601953,1287086755290487,1,122,40,4
23,2,3,861,737.706707246738,708.875202773428,298.539281446171,286.871586759486,1287086991290487,1,124,40,4
23,2,3,865,637.208607728467,639.821946197939,257.869147743759,258.926728190281,1287086854290487,1,122,40,5
23,2,3,876,797.967187166909,804.578700694299,322.925829918953,325.601414237693,606237897126144,1,124,30,3
23,2,3,877,1286.66650633285,1173.28560285551,520.695407115213,474.811788162944,1287086862290487,1,122,40,4
23,2,3,879,1620.22552937942,1655.61901827094,655.681940492228,670.005175780386,721819798290487,1,801,40,4
23,2,3,883,752.207496857948,737.569041756898,304.407542190457,298.483570204815,721819891290487,1,801,40,4
23,2,3,885,1164.11989408703,1201.40611755192,471.102557810546,486.191755525169,721819847290487,1,127,40,3
23,2,3,888,809.122603187871,740.473453797624,327.440266144646,299.658943934164,721819760290487,1,801,40,5
23,2,3,892,1094.02542916238,1023.38888919554,442.736337215835,414.150746657431,721819786290487,1,801,40,6
23,2,3,894,893.46389549143,877.185403889635,361.571972625287,354.984301484319,721819763290487,1,801,40,3
23,2,3,897,848.708689340434,802.892914104678,343.460185170947,324.9192006802,606237572126144,1,121,40,4
23,2,3,906,1265.57311469329,1182.41151494055,512.159215263523,478.504913370625,1287086703290487,1,901,40,5
23,2,3,912,638.106800713055,613.459231147675,258.232633510643,248.258117032536,606237472126144,1,801,40,5
23,2,3,920,1173.75849901351,1179.03872180825,475.003162428382,477.139992558205,606237558126144,1,121,20,3
23,2,3,924,1206.02495239671,1037.92485441864,488.060931475634,420.03324246532,721819644290487,1,125,40,5
23,2,3,928,914.026383524883,890.861570689152,369.893315432597,360.518849251282,1287086853290487,1,801,40,5
23,2,3,930,891.851084524966,925.151395185557,360.919291251637,374.395447451504,1287086825290487,1,801,40,4
23,2,3,936,974.702438657718,976.542700623896,394.448041209662,395.192768727602,606238091126144,1,124,40,4
23,2,3,937,1414.34206473937,1387.80979745564,572.363867074291,561.626640569214,1287086764290487,1,809,40,6
23,2,3,938,1374.5309356691,1309.73639276605,556.252876419811,530.031457948365,606237667126144,1,801,40,4
23,2,3,941,1949.88141814973,1883.73214049656,789.088931632774,762.319271516135,721820015290487,1,121,40,4
23,2,3,947,767.353140453495,772.49854716476,310.536766056307,312.619038058499,721819883290487,1,801,40,5
23,2,3,949,792.88473704311,794.90458332082,320.869035541133,321.686438243936,721819846290487,1,801,40,4
23,2,3,957,589.411403519024,646.523400343533,238.526307479938,261.638710182063,721819849290487,1,122,40,5
23,2,3,958,1104.67885202973,1086.57322994547,447.047624040963,439.720539504421,75808997010538,1,801,40,6
23,2,3,976,820.514735464205,846.3764027383,332.050498030173,342.516342367991,606237651126144,1,805,40,4
23,2,3,977,552.804534822311,519.821773490786,223.712034857288,210.364386298183,1287087209290487,1,801,40,4
23,2,3,984,685.719873847814,677.938225256043,277.500958580027,274.351837450677,1287086616290487,1,801,40,4
23,2,3,987,447.358618579114,595.471158082661,181.03959097486,240.978602891376,1287086738290487,1,801,40,5
23,2,3,999,1036.35690134495,1045.18105400676,419.398714434922,422.969721949358,606237885126144,1,102,40,4
23,2,3,1010,529.024947899981,670.949935518829,214.088778455873,271.523777225399,606237753126144,1,801,40,4
23,2,3,1025,642.398537083983,640.355741645591,259.969437418954,259.142747521291,606237464126144,1,805,40,5
23,2,3,1029,1399.66049782462,1255.88415993406,566.422448358455,508.238234793411,606237895126144,1,121,40,4
23,2,3,1032,1132.95954574728,1169.53288960953,458.492413546465,473.293119151366,721820012290487,2,902,40,5
23,2,3,1034,2090.86649905811,1919.63160458417,846.143563691231,776.847267680108,721819676290487,1,902,40,5
23,2,3,1037,944.236305969133,924.739038389821,382.118836022902,374.228572594208,1287087160290487,1,801,40,5
23,2,3,1039,486.024530264848,527.399951788507,196.687128644948,213.431165929503,606237906126144,1,801,40,4
23,2,3,1067,850.241136206324,830.122680116196,344.080344350338,335.938694876431,721820222290487,1,801,40,5
23,2,3,1073,2118.35159637265,1753.17481430474,857.266386789024,709.484601631802,1287086742290487,1,122,40,5
23,2,3,1074,1234.34707217772,1224.19677185537,499.522485512484,495.414805136354,1287087098290487,1,801,40,5
23,2,3,1079,541.101873359352,530.221299006739,218.976136281553,214.572924521322,1287086852290487,1,801,40,4
23,2,3,1082,749.589531090389,789.941563647504,303.348089143033,319.677975649628,1287087170290487,1,121,40,3
23,2,3,1083,600.795996944,583.99481206133,243.133488500881,236.334290915927,721820098290487,1,801,40,5
23,2,3,1084,1468.32158154538,1256.81076421744,594.208600220641,508.613218203793,606237653126144,1,121,40,4
23,2,3,1086,968.001106201772,939.336332219578,391.736108463928,380.135887206079,1287086984290487,1,124,40,5
23,2,3,1093,768.572780879665,721.701299549383,311.030336973956,292.062123428922,721819855290487,1,124,40,5
23,2,3,1095,590.915945620232,603.104763939771,239.135174002891,244.067813257825,1287087149290487,1,125,40,4
23,2,3,1096,995.205734830185,1000.91920105905,402.745429923194,405.057587432102,721820176290487,1,801,40,4
23,2,3,1097,1024.32725058266,967.154570770164,414.530487998394,391.393527764866,1287087135290487,1,801,40,5
23,2,3,1098,995.968655009195,981.855632181905,403.054172733589,397.342835622914,606237650126144,1,121,40,5
23,2,3,1104,1223.57662007456,1211.54185842308,495.163838640845,490.293543901059,1287086855290487,1,801,40,5
23,2,3,1110,915.806681030662,920.382326678438,370.613776196902,372.46547410126,606237466126144,1,123,40,4
23,2,3,1117,1273.2255777087,1309.88979293725,515.256056850392,530.093536788687,1287087112290487,1,801,40,4
23,2,3,1118,995.613095651969,961.493718960442,402.910282981774,389.102662553738,721820120290487,1,801,40,5
23,2,3,1120,769.2341039548,750.193411420393,311.297964899411,303.592470816709,606237657126144,1,121,30,3
23,2,3,1122,1266.56272078359,1252.31077037259,512.55969459794,506.792135494694,721820099290487,1,801,30,4
23,2,3,1126,694.367621150985,709.117091564415,281.000577386059,286.96947567,606238089126144,1,801,40,5
23,2,3,1128,866.391003953043,913.245157680236,350.61596326934,369.577164582921,1287087130290487,1,122,40,6
23,2,3,1132,844.550676649635,820.792182395058,341.777497310364,332.162776807854,1287086759290487,1,801,40,4
23,2,3,1134,807.170951560411,798.856943261555,326.650460834796,323.285901397968,721820022290487,1,125,40,3
23,2,3,1139,1021.75294480102,933.517314898143,413.488703518568,377.781014689944,606237809126144,1,801,40,3
23,2,3,1141,1354.9011215357,1323.69813013462,548.308973309348,535.681572012407,606237565126144,1,901,40,5
23,2,3,1143,1013.62872566697,1006.89818008413,410.200949023773,407.477194146254,606237661126144,1,801,40,4
23,2,3,1148,460.528335835686,531.435103972652,186.369185904666,215.064133912235,721819850290487,1,125,40,4
23,2,3,1151,1036.10174120408,1007.99566926506,419.295454800218,407.921332213932,1287087175290487,1,121,40,4
23,2,3,1159,980.274492547589,974.279884886516,396.702971181317,394.277039783231,606237756126144,1,801,40,4
23,2,3,1162,1188.28761077672,1119.03280628662,480.882884739743,452.856462631785,606237758126144,1,801,40,4
23,2,3,1166,611.35251464292,626.084417959677,247.405559199779,253.367348332663,721820119290487,1,801,40,4
23,2,3,1167,977.818749098779,969.755309095174,395.709167170289,392.446009114366,1287086621290487,1,801,30,4
23,2,3,1169,584.32390010771,574.592706666911,236.467468109429,232.529394253123,721820200290487,1,801,40,5
23,2,3,1171,1495.80723003791,1176.06810987765,605.33164637223,475.937828686703,721819880290487,1,801,40,5
23,2,3,1173,865.141231181712,860.697112279662,350.11019822551,348.311727301162,1287086948290487,1,801,40,4
23,2,3,1177,1843.71225911064,1635.38393916665,746.123801805545,661.816330652019,1287087085290487,1,124,40,4
23,2,3,1181,1138.77690522272,1107.2151496109,460.8466151562,448.074027149377,721820223290487,1,124,40,4
23,2,3,1185,1383.54242413117,1345.29179789141,559.899696034977,544.420218404764,606237898126144,1,121,30,4
23,2,3,1194,1014.00996154924,1101.71218672753,410.355229695531,445.847057313143,606237385126144,1,901,40,4
23,2,3,1199,972.910271322781,1020.70781429884,393.722776896422,413.065754254215,1287086844290487,1,901,40,4
23,2,3,1204,1435.8405720485,1529.87947444839,581.064003403791,619.120193044831,606237892126144,1,121,40,4
23,2,3,1208,878.444043585118,862.885646639262,355.49365484467,349.197395641598,606237384126144,1,901,40,4
23,2,3,1213,818.22193595916,719.658325004738,331.122635086794,291.235361049537,721820217290487,1,962,40,5
23,2,3,1223,397.691657410412,435.855502513878,160.940086994127,176.38444554813,721819782290487,2,121,40,4
23,2,3,1224,442.529025948514,458.240640640999,179.08512438339,185.443388602187,606238095126144,1,125,40,4
23,2,3,1230,783.431975154296,925.16690646924,317.043638924501,374.401724644648,1287086816290487,1,126,40,4
23,2,3,1239,566.917137655451,754.540115758833,229.423202002379,305.351519469933,721820219290487,1,801,40,4
23,2,3,1242,1697.15896598577,1779.81126608776,686.815794445331,720.263990103485,606237396126144,1,127,40,5
23,2,3,1243,1470.92273560791,1235.1815709256,595.261249813128,499.860195138969,1287086860290487,1,123,40,4
23,2,3,1248,820.715477427738,840.465894022187,332.131735412131,340.124444601905,1287086736290487,1,801,40,4
23,2,3,1250,1305.61936884895,1117.4673292986,528.365357654259,452.222936637601,721819765290487,1,401,40,5
23,2,3,1255,934.752483559342,929.336494217913,378.280869660702,376.089096764473,1287087148290487,1,801,40,4
23,2,3,1257,1419.03946486227,1076.10037314452,574.264837261467,435.482325166214,606237814126144,1,124,40,4
23,2,3,1259,1144.03709160129,1110.58414901134,462.975336836923,449.437412693144,606237569126144,1,124,40,4
23,2,3,1261,1902.22230562311,1813.1220826613,769.801975084472,733.744397895038,606237822126144,1,127,30,5
23,2,3,1270,1324.19502102308,1392.47723023135,535.882656599738,563.515483402512,606237468126144,2,121,40,5
23,2,3,1273,1628.00621961602,1257.14356206346,658.830673789041,508.747896699789,1287086953290487,1,123,40,4
23,2,3,1274,948.8434017089,936.369583344512,383.983261326607,378.935286657524,1287086990290487,1,801,40,5
23,2,3,1277,737.563762594355,726.987204898217,298.481433803754,294.201253206558,606237813126144,1,801,40,5
23,2,3,1280,990.876814419944,1051.17568887598,400.993578169624,425.395664358189,1287086843290487,1,801,40,4
23,2,3,1282,1488.44335096102,1461.61983533992,602.351590549671,591.496500036437,1287086986290487,1,121,40,3
23,2,3,1284,1780.00070927615,1768.79782307074,720.340655033844,715.807008308076,606237808126144,1,801,40,3
23,2,3,1289,1236.52639547693,1274.59950558479,500.404426269419,515.812065677284,606237804126144,1,901,40,5
23,2,3,1292,1144.78936171581,1173.94682587884,463.27976971958,475.079375598874,1287087129290487,1,901,40,6
23,2,3,1306,1056.16315257022,1018.00477954237,427.414019095771,411.971875011972,606238094126144,1,121,40,4
23,2,3,1317,1355.78583529598,1322.72844963462,548.667004228255,535.289156277456,606237900126144,1,124,40,5
23,2,3,1320,729.423878803127,778.954967783177,295.187340047771,315.231858510316,1287086700290487,1,904,40,5
23,2,3,1322,1272.71334336396,1275.66419268595,515.04876298725,516.242929215629,606237664126144,1,902,40,5
23,2,3,1324,1025.57598315075,963.752752710081,415.035832086951,390.016860982131,606237656126144,1,801,40,4
23,2,3,1328,1531.89815887639,1543.79254081014,619.937125563787,624.750610653276,1287086740290487,1,127,40,4
23,2,3,1337,795.177203477327,745.596700412244,321.796763695544,301.732248064349,721820156290487,2,902,40,5
23,2,3,1344,1180.22142962088,1140.45704599202,477.618617378984,461.526543931508,606237564126144,1,904,40,4
23,2,3,1345,789.014113292433,705.912924464915,319.302649846216,285.672795384839,1287087162290487,1,125,40,5
23,2,3,1348,1448.02813313528,1199.42305728943,585.996133874731,485.389239593007,1287087082290487,1,125,40,5
23,2,3,1353,1395.35754820732,1409.6671465809,564.681106610808,570.47199501438,606237817126144,1,801,40,3
23,2,3,1361,1926.87024071142,1811.90204290472,779.776639484445,733.250665374122,1287086857290487,1,127,30,6
23,2,3,1362,1057.49129338536,1111.61308499254,427.95149855843,449.853808268057,606237391126144,1,124,40,3
23,2,3,1368,1029.68227707815,1331.46645327293,416.697590108737,538.825300522628,721820105290487,1,121,40,4
23,2,3,1375,935.787905125226,997.204479536016,378.699889858345,403.55429312372,721820013290487,1,801,30,4
23,2,3,1379,861.914404608238,879.270035905492,348.804347977528,355.827922042436,606237557126144,1,809,30,4
23,2,3,1380,1572.20297857534,1546.91641366867,636.247905706549,626.014797015354,721820101290487,1,127,40,4
23,2,3,1392,1252.61981091712,1211.51495084583,506.917199752881,490.282654792015,721819651290487,1,124,40,3
23,2,3,1393,1855.33661827971,1742.50114482352,750.828012570495,705.165121293593,721820180290487,1,801,40,4
23,2,3,1404,935.936875996848,916.764154151236,378.76017622491,371.001251781185,721820262290487,1,801,40,5
23,2,3,1412,1046.16902113208,1009.34280689501,423.369538018248,408.466499413991,606237463126144,1,121,40,4
23,2,3,1418,1347.4766119133,1434.22484383625,545.304381178101,580.410141462779,721820199290487,1,121,40,4
23,2,3,1419,2034.64338652797,2012.86075234291,823.390879663103,814.575761278342,606237658126144,1,121,40,4
23,2,3,1423,847.219947004293,854.71602637752,342.857712585401,345.891267964203,606237891126144,1,801,40,4
23,2,3,1426,797.499532868013,817.00198528992,322.736576958412,330.628938618242,606237887126144,1,121,40,4
23,2,3,1427,993.585386588573,1047.54737309084,402.089698322829,423.92733720769,1287087163290487,1,127,40,5
23,2,3,1428,1660.12166413289,1640.02938512791,671.827331722617,663.696275738119,606237652126144,1,127,40,4
23,2,3,1429,1227.20892497415,1205.8969628623,496.633780128519,488.009135954108,606237394126144,1,105,40,4
23,2,3,1431,1321.5414151803,1262.1028087944,534.808780527089,510.754832438647,606237387126144,1,905,40,3
23,2,3,1436,690.47382521674,831.642052084689,279.424814242132,336.553562833124,606237821126144,1,121,40,4
23,2,3,1437,626.152029709332,624.206128905745,253.394709834139,252.607231799899,606237570126144,1,122,40,5
23,2,3,1442,953.288601750716,943.666135060017,385.78216977265,381.888096066444,721819890290487,1,124,40,3
23,2,3,1446,903.38960678784,957.171582434011,365.588765056701,387.353556140257,1287086818290487,1,901,40,5
23,2,3,1450,1240.20771955138,1057.87981035969,501.894205111282,428.108725783297,1287086766290487,1,801,40,6
23,2,3,1451,803.239233015963,781.248282891782,325.059350956605,316.159930111031,606237888126144,1,801,40,4
23,2,3,1458,1156.61688938236,979.416826520448,468.066199849834,396.355886090523,1287086758290487,1,122,40,4
23,2,3,1460,775.178627871347,765.361923562727,313.703628127293,309.730949254136,721820220290487,1,801,40,5
23,2,3,1463,1573.25093694977,1561.7089820447,636.67199937008,632.001136424149,721819657290487,1,127,40,5
23,2,3,1464,716.353978986515,680.213130805908,289.898139798545,275.272458968067,1287087134290487,1,801,40,4
23,2,3,1467,1707.37928922928,1692.80433756926,690.951812089325,685.053539031819,1287086845290487,1,801,40,4
