PLT_CN,asym_agb
22398210010497,249.27
24132612010900,253.69
24131857010900,152.49
24133522010900,213.84
24131760010900,232.58
24133291010900,173.45
24132229010900,172.19
24131124010900,200.05
24133127010900,182.14
24132394010900,174.01
24133508010900,205.3
24131419010900,193.05
24131222010900,146.66
24160723010900,197.02
24160953010900,189.88
24163060010900,204.58
24162423010900,181.77
13230130010497,265.5
24161971010900,132.56
22398264010497,248.47
24161169010900,211.78
22398263010497,223.62
22398252010497,242.7
24160442010900,198.87
24160710010900,185.84
22398258010497,256.33
22398260010497,268.47
24162608010900,230.37
22398255010497,236.16
30826415020004,212.31
22398256010497,215.51
24163404010900,227.22
24159044010900,209.88
24162878010900,241.18
22398253010497,238.88
22398259010497,225.76
24158617010900,220.95
24161538010900,203.37
22398257010497,244.76
24161552010900,256.71
22398254010497,255.93
22398261010497,243.39
24161954010900,195.67
24161771010900,184.18
24161339010900,220.03
24159360010900,243.54
24163423010900,179.83
24160135010900,208.69
24160339010900,209.42
24159666010900,191.69
24159855010900,266.8
24162189010900,249.57
24163243010900,268.34
22398262010497,239.52
24158488010900,184.46
24174985010900,214.22
26379337010900,259.32
26379354010900,260.68
26379371010900,249.74
24176559010900,196.35
24175837010900,187.13
24176876010900,215.84
24175148010900,198.95
24176337010900,187.21
24176192010900,172.24
24175995010900,211.02
24175613010900,202.09
24175379010900,189.89
24177047010900,189.18
24176887010900,181.17
24188988010900,231.18
22398341010497,211.44
24190530010900,219.39
22398337010497,231.43
22398352010497,238.56
22398346010497,244.96
30826329020004,197.48
22398335010497,241.35
24187984010900,235.31
24191159010900,201.64
22398336010497,252.74
22398348010497,240.34
24188372010900,250.74
22398345010497,227.52
22398328010497,248.66
22398344010497,233.82
24187325010900,195.07
22398334010497,252.27
22398350010497,227.95
24187532010900,184.38
22398333010497,254.1
22398330010497,224.34
24187755010900,185.4
22398329010497,241.23
22398339010497,226.91
24190837010900,246.19
22398327010497,232.36
22398343010497,203.48
24189910010900,196.81
24188643010900,224.1
24190100010900,228.71
22398331010497,223.41
22398338010497,221.32
22398340010497,214.06
22398326010497,247.55
22398347010497,222.58
24191612010900,248.49
22398349010497,257.46
22398332010497,291.83
22398351010497,222.28
22398325010497,253.52
24191349010900,262.69
22398342010497,218.08
24189628010900,240.88
24201986010900,172.22
24201837010900,160.54
30826327020004,175.55
24123201010900,172.37
22398192010497,187.86
22398194010497,221.58
24122888010900,206.16
24126451010900,256.88
24121459010900,174.99
24124992010900,250.99
22398191010497,173.08
22398402010497,173.55
24121803010900,202.74
24121999010900,181.27
24126467010900,209.76
22398202010497,218.77
22398188010497,164.32
24125006010900,198.35
24121086010900,161.04
24123557010900,189.11
24166084010900,198.62
30826410020004,168.01
24123970010900,185.44
24124589010900,161.8
24122543010900,179.95
30826413020004,207.87
24126063010900,171.01
22398201010497,198.34
24126437010900,224
24126035010900,210.78
24121985010900,234.59
24121615010900,181.49
30826414020004,207.7
22398187010497,201.26
22398397010497,187.18
22398189010497,184.99
22398200010497,188.87
22398198010497,200.69
22398193010497,190.28
24121629010900,209.75
24124884010900,240.82
24126423010900,261.13
22398195010497,192.56
24124870010900,194.15
22398185010497,179.22
22398184010497,165.26
22398196010497,169.63
24126675010900,230.12
22398186010497,237.52
24124220010900,172.28
22398197010497,189.62
24121601010900,219.7
24121643010900,185.28
30826328020004,213.29
22398190010497,192.44
24123985010900,166.44
24123071010900,217.52
24126049010900,235.5
24125434010900,240.18
24126481010900,195.89
22398199010497,208.45
24125746010900,184.99
22398203010497,179.6
24123058010900,297.16
24133915010900,180.26
24133774010900,190.69
24133730010900,207.91
24133752010900,196.1
24133822010900,191.15
24133877010900,179.23
24133929010900,176.47
24133866010900,183.3
24133940010900,187.33
24133789010900,187.73
24133800010900,185.48
24133888010900,193.65
24133763010900,189.26
24133855010900,185.25
24133811010900,188.82
24133741010900,192.33
24133833010900,188.48
24133899010900,179.51
24133844010900,183.21
24133951010900,176.52
24156401010900,222.88
22398470010497,215.2
22398249010497,217.55
22398248010497,187.92
24155744010900,199.96
22398245010497,221.16
22398240010497,214.54
24154415010900,176.15
24153555010900,220.65
24153398010900,196.92
24153544010900,206.06
22398241010497,170.74
30826325020004,190.78
24156597010900,261.47
24153362010900,204.85
24154066010900,243.33
22398244010497,220.98
22398469010497,200.78
22398247010497,270.78
24154268010900,191.57
24153384010900,198.87
24154669010900,223.58
24154604010900,217.24
24153826010900,199.37
22398251010497,163.05
22398242010497,204.89
24153837010900,223.58
22398243010497,213.33
24154254010900,203.07
24155367010900,176.61
24155165010900,195.32
22398479010497,244.82
24153533010900,202.16
22398250010497,226.75
24154282010900,187.03
22398246010497,274.96
24153373010900,201
22398477010497,206.69
24153351010900,201.51
24154980010900,197.64
24154615010900,183.68
24156119010900,257.57
24157054010900,225.32
24157095010900,217.6
24158325010900,213.49
24156625010900,225.01
24157026010900,217.55
24156826010900,230.24
24158154010900,198.67
24157322010900,224.11
24157483010900,187.44
24157109010900,233.01
24156611010900,235.89
24156639010900,217.04
24157333010900,209.04
24156837010900,215.15
24157971010900,200.51
24158339010900,205.91
24157666010900,202.98
24157040010900,228.67
24157821010900,191.66
24157081010900,208.59
24157067010900,216.6
24172796010900,164.85
24167587010900,182.77
24170347010900,197.11
24137880010900,158.9
24174374010900,155.97
24167614010900,164
24171913010900,163.03
24173428010900,165.83
24165848010900,181.33
24167156010900,161.84
22398277010497,151.27
24166668010900,173.45
24166826010900,171.37
24173984010900,250.1
24168297010900,219.74
24168875010900,174.03
24168902010900,159.59
24174610010900,240.81
24165836010900,188.91
22398274010497,161.65
22398520010497,228.84
24171681010900,185.24
22398268010497,161.17
22398279010497,158.47
24172101010900,210.91
24166654010900,183.58
22398284010497,160.8
22398286010497,173.52
24169469010900,225.42
22398294010497,169.47
24167452010900,165.15
22398275010497,164.66
24170891010900,178.13
24166056010900,183.46
24167600010900,189.32
22398296010497,160.86
22398281010497,164.63
22398289010497,170.69
22398295010497,161.59
22398280010497,150.66
24166383010900,165.58
22398271010497,175.63
24168861010900,184.27
24168055010900,170.38
22398269010497,169.65
22398276010497,183.5
24171377010900,192.3
24173727010900,159.68
22398285010497,177.03
24166640010900,186.57
22398299010497,169.94
22398519010497,160.81
22398298010497,143.5
24173414010900,199
24167857010900,248.44
24168542010900,166.67
22398506010497,167.37
22398533010497,217.64
24173457010900,179.12
22398297010497,170.47
22398291010497,174.36
24170596010900,161.22
22398509010497,226.63
24166097010900,178.24
24174388010900,212.19
22398288010497,164.25
22398278010497,179
22398272010497,177.33
22398282010497,181.47
24172401010900,170.65
24173107010900,175
22398283010497,165.82
24170051010900,152.83
24172415010900,176.53
24168311010900,159.57
24167142010900,164.89
22398270010497,179.5
24168888010900,156.02
22398292010497,178.87
24166929010900,167.83
24173443010900,163.55
22398273010497,195.72
22398302010497,164.98
24166533010900,169.3
24171695010900,171.12
24169827010900,177.99
22398301010497,171.05
24172809010900,219.16
24166070010900,185.1
24167707010900,159.1
22398287010497,178.63
22398300010497,176.68
22398293010497,154.91
24167871010900,161.55
22398290010497,164.2
22398376010497,241.37
24209055010900,224.22
24209019010900,220.2
24207617010900,226.78
24206805010900,205.75
24208648010900,200.36
24208599010900,229.76
24207922010900,204.97
24211401010900,198.05
24208588010900,234.68
24210735010900,260.59
24209044010900,205.38
24209852010900,203.56
24207672010900,224.09
24209841010900,211.12
24209500010900,202.83
24211245010900,189.62
24209877010900,199.84
24206994010900,235.99
24207647010900,193.05
24207631010900,217.53
24208877010900,194
24211416010900,257.65
24208610010900,221.32
24209866010900,199.85
24209888010900,280.46
24209030010900,208.64
22398383010497,255.65
24207697010900,250.27
30826411020004,262.69
24208563010900,223.03
22398380010497,253.75
22398382010497,217.18
24207683010900,224.09
24208110010900,231.02
24211388010900,196.47
24208637010900,202.13
24206983010900,209.16
24210314010900,181.05
24207238010900,189.88
24208626010900,215.59
22398379010497,199.88
22398631010497,250.34
24209525010900,190.35
24211430010900,217.32
22398384010497,207.99
24208346010900,209.44
24209511010900,197.92
24208577010900,231.27
22398377010497,204.19
24209066010900,276.72
24208121010900,267.04
24206681010900,201.49
22398381010497,159.6
24208204010900,190.03
22398378010497,205.45
24207478010900,189.17
24210303010900,199.02
24120604010900,187.82
24120489010900,206.16
24120500010900,199.73
24120626010900,199.21
24120467010900,218.39
24120571010900,192.42
24120412010900,217.38
24120582010900,200.52
24120549010900,197.42
24120445010900,207.9
24120533010900,192.64
24120434010900,210.9
24120478010900,201.9
24120423010900,206.29
24120560010900,204.14
24120522010900,196.23
24120401010900,221.65
24120390010900,217.23
24120637010900,192.03
24120615010900,190.11
24120511010900,205.25
24120593010900,191.87
24120456010900,202.97
24120681010900,171.01
24120667010900,203.7
24120885010900,201.31
24120874010900,198.9
24120860010900,190.7
24120653010900,181.94
24120846010900,176.74
24120899010900,227.39
24121064010900,230.88
24120921010900,224.11
24120965010900,225.4
24120943010900,217.36
24121020010900,218.2
24121042010900,225.95
24120998010900,220.27
24121031010900,207.42
24121075010900,225.76
24120954010900,219.34
24120910010900,222.1
24120932010900,221.88
24120987010900,224.85
24120976010900,218.38
24121009010900,222.23
24121053010900,227.99
24130728010900,190.55
24131014010900,180.49
24131003010900,205.7
24130453010900,192.46
24131099010900,206.68
24131088010900,208.19
24130742010900,180.27
24138842010900,200.54
13229953010497,186.38
24131077010900,191.54
22398221010497,170.32
24135615010900,155.87
24134260010900,163.2
24134721010900,156.82
24134547010900,162.58
24135965010900,148.6
22398215010497,160.53
24135751010900,169.38
24134853010900,173.96
22398223010497,161.8
22398218010497,165.33
22398224010497,154.97
24134431010900,170.06
22398220010497,157.71
22398225010497,159.51
22398217010497,157.89
24136264010900,162.38
24134090010900,166.43
24133962010900,178.03
24137419010900,166.71
22398216010497,167.87
24136537010900,171.01
24135938010900,166.08
24136970010900,180.63
22398222010497,176.65
22398213010497,197.1
22398214010497,174.28
22398211010497,151.61
24135120010900,163.45
24136822010900,160.87
24135041010900,184.74
24138390010900,163.88
22398219010497,164.33
24138095010900,175.94
24137524010900,168.21
24135336010900,160.38
22398212010497,161.3
24135843010900,164.78
24138776010900,217.63
24138809010900,217.04
24138831010900,216.33
24138738010900,222.02
24138716010900,221.75
24138787010900,220.21
24138798010900,216.81
24138694010900,221.41
24138749010900,217.23
24138727010900,214.19
24138765010900,215.91
24138820010900,213.71
24138705010900,219.19
24139157010900,195.96
24139564010900,206.86
24139382010900,158.59
24139586010900,208.77
24139597010900,201.43
24139553010900,188.55
30826408020004,194.41
24139575010900,180.34
24139513010900,181.06
24139526010900,201.94
24139398010900,168.65
24139537010900,207.54
24139664010900,223.96
24139642010900,220.18
24139773010900,206.56
24139675010900,220.86
24139883010900,201.21
24139686010900,218.76
24139894010900,200.9
24139949010900,177.98
24139872010900,201.84
24139905010900,188.69
24139724010900,219.07
24139828010900,207.22
24139850010900,194.24
24139795010900,216.9
24139927010900,182.84
24139938010900,182.83
24139735010900,215.87
24139861010900,208.68
24139746010900,214.89
24139784010900,219.74
24139839010900,191.2
24139757010900,217.85
24139702010900,213.35
24139653010900,227.58
24139630010900,224.06
24139713010900,223.55
24139608010900,234.86
24139916010900,193.7
24139817010900,213.1
24139619010900,230.28
24139806010900,210.94
24163847010900,183.02
24163671010900,196.44
24163863010900,182.49
24164204010900,174.64
24163781010900,184.1
24163682010900,188.95
24163874010900,180.35
24163737010900,191.8
24164053010900,176.84
24163748010900,188.86
24163726010900,187.17
24164218010900,174.54
24163885010900,176.68
24163715010900,184.9
24163704010900,190.64
24163693010900,190.14
24163825010900,185.14
24163814010900,184.25
24163803010900,194.01
24164067010900,173.66
24163660010900,193.73
24163792010900,185.12
24163759010900,192.4
24163836010900,185.2
24163770010900,180.92
24177258010900,167.52
24199550010900,162.96
24180244010900,187.61
24180847010900,179.25
22398305010497,182.09
24177507010900,167.87
24178501010900,161.29
22398309010497,166.33
22398546010497,176.41
22398543010497,174.45
24178908010900,193.76
22398550010497,175.19
22398304010497,176.72
24179863010900,170.35
24181139010900,176.14
24179552010900,179.02
24179203010900,173.06
22398542010497,143.12
30826330020004,199.05
22398312010497,173.69
22398548010497,192.06
24177732010900,187.94
22398313010497,165.94
22398303010497,174.59
22398306010497,166.72
22398307010497,176.93
22398310010497,166.99
24178128010900,187.2
24179528010900,164.68
22398308010497,193.58
30826409020004,179.88
22398311010497,181.06
24177351010900,165.71
24177718010900,178.71
24195971010900,183.56
24196450010900,185.63
24196084010900,176.38
24196160010900,192.58
24195913010900,190.42
24195938010900,172.51
24195448010900,193.25
24196146010900,177.07
24195603010900,174.89
24195996010900,188.65
24195772010900,176.85
24195614010900,175.1
24195628010900,187.68
24195949010900,172.37
24195786010900,186.93
24196464010900,185.24
24195641010900,184.48
24196098010900,173.92
24196478010900,204.11
24195982010900,178.87
24195589010900,174.93
24195575010900,182.42
24195559010900,174.4
24195960010900,183.15
24196678010900,170.45
24198975010900,179.24
24200982010900,164.62
24197940010900,160.02
24180537010900,168.08
24198552010900,170
24199205010900,152.52
24196872010900,163.11
24196977010900,162.69
24197823010900,154.38
24200744010900,177.47
24200393010900,147.43
24197329010900,164.37
24196692010900,179.49
24199192010900,167.98
24197513010900,168.79
24199899010900,172.09
24199913010900,197.29
24198346010900,169.6
24198812010900,163.91
24197141010900,167.94
22398367010497,170.76
22398366010497,161.67
24198187010900,167.28
24197646010900,166.16
24197671010900,165.7
24200733010900,165.55
22398365010497,169.16
24200188010900,180.34
22398368010497,177.92
24202218010900,189.24
24202185010900,208.55
24202281010900,210.2
24202248010900,218.33
24202292010900,213.79
24202259010900,209.68
24202174010900,210.31
24202232010900,206.81
24202270010900,214.33
24202196010900,213.88
24202207010900,206.82
24206576010900,192.74
24206637010900,192.38
24206670010900,174.75
24206551010900,180.91
24206460010900,217.07
24206587010900,200.12
24206482010900,172.96
24206626010900,177.23
24206537010900,182.46
24206659010900,174.29
24206598010900,179.59
24206449010900,169.72
24206471010900,205
24206565010900,199.62
24206648010900,176.07
24206493010900,168.53
24206504010900,202.43
24206515010900,188.58
24206526010900,200.81
26380019010900,257.82
24530269010900,207.36
24530176010900,214.76
26380002010900,267.15
24530286010900,220.04
22398465010497,292.28
24535881010900,183.22
24536095010900,229.47
24535599010900,248.75
24537422010900,194.82
24536078010900,235.61
24535637010900,223.55
24535621010900,231.38
24534250010900,232.93
24536541010900,222.04
24536986010900,263.4
24534537010900,240.07
22398462010497,257.38
24541115010900,260.06
24537216010900,253.25
24535073010900,211.15
24536417010900,184.73
24536760010900,300.35
24534759010900,179.86
22398466010497,253.1
24535654010900,208.07
22398463010497,231.22
24534776010900,266.42
24536111010900,257.71
24535344010900,222.02
22398467010497,237.33
22398464010497,268.45
24535131010900,194.51
24535495010900,244.27
24535669010900,241.5
24535190010900,229.3
26380087010900,262.33
24537567010900,217.41
24537777010900,193.01
24537792010900,234.17
24537985010900,243.24
24537809010900,245.29
24490195010900,192.47
26380138010900,248.26
24491758010900,230.59
24491696010900,197
24490178010900,301.53
24490549010900,193.17
24490161010900,301.58
22398562010497,263.44
22398558010497,258.7
22398560010497,247.46
22398561010497,243.02
24490945010900,259.56
24489967010900,246.09
24491958010900,233.7
24491972010900,253.91
24491293010900,216.88
24491986010900,202.08
24490736010900,297.36
22398559010497,255.42
24491893010900,183.57
26126280010900,180.25
24489926010900,314.95
24489700010900,185.92
24491571010900,228.63
26380155010900,257.5
26380172010900,261.61
26380189010900,261.28
24492264010900,215.96
24492376010900,257.82
24492390010900,235.52
24492095010900,200.65
26380206010900,256.93
26380223010900,256.87
24494542010900,233.29
24493462010900,275.61
24511775010900,282.64
24494501010900,242.53
24492962010900,208.19
24492947010900,234.32
22398564010497,270.71
24494561010900,252.8
24493125010900,197.15
22398566010497,213.91
24492594010900,222.96
22398570010497,275.53
24494518010900,190.21
24493752010900,182.22
24492422010900,167.63
24493767010900,214.33
13201510010497,265.11
24494145010900,239.03
24494111010900,209.5
24494128010900,309.75
22398568010497,229.41
22398565010497,299.27
22398567010497,267.97
24512033010900,219.49
24493260010900,186.37
22398563010497,259.38
22398321010497,284.89
22398569010497,269.45
24493446010900,243.65
24500601010900,217.6
22398607010497,277.72
24501439010900,269.88
22398604010497,273.92
24502332010900,276.25
22398605010497,284.27
24502803010900,253.67
22398602010497,290.16
22398612010497,280.88
24501961010900,286.84
22398608010497,221.5
24501409010900,164.23
24501424010900,186.62
22398355010497,246.71
22398611010497,300.08
24500127010900,276.92
24500369010900,267.35
24499453010900,270.02
24499321010900,177.62
22398609010497,261.95
22398610010497,272.08
24500634010900,216.11
24500618010900,216.66
24501737010900,173.52
22398606010497,289.18
24501251010900,307.19
24500882010900,153.29
24503327010900,186.3
24503122010900,283.05
24499305010900,206.79
24501038010900,289.34
