scenario,cycle,mean_ba_mean,mean_ba_lo,mean_ba_hi,mean_vol_mean,mean_vol_lo,mean_vol_hi,mean_carbon_mean,mean_carbon_lo,mean_carbon_hi,total_tpa_mean,total_tpa_lo,total_tpa_hi,harvest_rate_mean,harvest_rate_lo,harvest_rate_hi,plant_rate_mean,plant_rate_lo,plant_rate_hi,gr_ratio_mean,gr_ratio_lo,gr_ratio_hi,n_sims
No_harvest,2,77.14382682621212,76.50083589976396,77.67780843864017,1457.8657907778895,1436.1622101308749,1478.5044691805565,38731.19158846716,38290.483028294926,39179.526740941365,606.8736871682711,597.5203670401613,616.1986263610418,0,0,0,0,0,0,Inf,Inf,Inf,50
No_harvest,3,78.93201184730162,78.19566823482577,79.4793088502567,1573.4372850851828,1546.4226892499373,1597.6181488240202,40802.23319106962,40266.99955550749,41311.406465394386,629.7363762056526,616.2012922916672,640.7347212880336,0,0,0,0,0,0,Inf,Inf,Inf,50
No_harvest,4,79.31377347684014,78.58711791475096,79.94026042571414,1668.1485121531477,1640.99610618777,1694.9373222006384,42196.77100870211,41672.15931808168,42736.96308476816,657.8748199208235,643.2233618119383,675.8038603451089,0,0,0,0,0,0,Inf,Inf,Inf,50
No_harvest,5,78.4989848144876,77.70690996340194,79.22505564036524,1739.0754397991886,1708.0446514980104,1774.709295528071,42916.22787052709,42387.68034044179,43577.82276269261,702.5512742590531,681.2665511020707,727.4482511051006,0,0,0,0,0,0,Inf,Inf,Inf,50
No_harvest,6,76.58194924434997,75.86655805213911,77.4473725786337,1786.706926271228,1755.6594780517153,1829.7286396258482,42967.34246141819,42295.02999211727,43746.899956913054,773.8636977079725,742.9902323882011,814.1848014222071,0,0,0,0,0,0,Inf,Inf,Inf,50
No_harvest,7,73.81984232581823,73.09368138422464,74.69657773627645,1807.3910854588835,1764.9059118288349,1852.334465215601,42389.69238600135,41667.739639916435,43101.306303213176,881.9436510669582,837.2489219981279,938.9135133042039,0,0,0,0,0,0,Inf,Inf,Inf,50
No_harvest,8,70.64365012654221,69.7674902889001,71.57838862479304,1808.6503395598816,1750.285549216677,1865.2422808781212,41409.19366593936,40614.94980923682,42189.323375456355,1041.650841340573,977.936853034854,1142.057223204838,0,0,0,0,0,0,Inf,Inf,Inf,50
No_harvest,9,67.2151665956486,66.22718211721187,68.26252520459684,1790.0568338773373,1721.3346333488669,1852.5289733518632,40100.94394143592,39252.62370231922,41005.82319215177,1279.612533114825,1177.6629263487835,1446.167196389128,0,0,0,0,0,0,Inf,Inf,Inf,50
No_harvest,10,63.70335348366009,62.63192788064096,64.6331560281092,1759.5891448442692,1681.5370704591164,1824.770026198752,38605.92893003036,37744.976558809365,39497.646880717264,1631.40456694172,1460.5426064135738,1950.7282028208788,0,0,0,0,0,0,Inf,Inf,Inf,50
No_harvest,11,60.00643938801376,58.81646742701204,61.07207373694993,1715.9374349524023,1640.5032817268825,1785.5217870669617,36890.500640947874,35913.16486350914,37796.79278697915,2165.0172988272907,1862.5637808003555,2807.4036172287065,0,0,0,0,0,0,Inf,Inf,Inf,50
